location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours
PT01028,Porto,PT,pm10,10.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.164444,-8.589444,1.0
PT01030,Porto,PT,co,343.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.18611,-8.663056,1.0
PT01030,Porto,PT,no2,21.6,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.18611,-8.663056,1.0
PT01030,Porto,PT,pm10,4.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.18611,-8.663056,1.0
PT01055,Porto,PT,pm10,9.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.18778,-8.671944,1.0
PT01055,Porto,PT,so2,41.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.18778,-8.671944,1.0
PT01052,Porto,PT,no2,7.9,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.18778,-8.672222,1.0
PT01052,Porto,PT,o3,37.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.18778,-8.672222,1.0
PT01052,Porto,PT,pm10,19.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.18778,-8.672222,1.0
PT01021,Porto,PT,no2,0.0,2019-01-16 15:00:00+00:00,µg/m³,EEA Portugal,41.199722,-8.644722,1.0
PT01021,Porto,PT,o3,0.0,2019-01-16 15:00:00+00:00,µg/m³,EEA Portugal,41.199722,-8.644722,1.0
PT01021,Porto,PT,pm10,0.0,2019-01-16 15:00:00+00:00,µg/m³,EEA Portugal,41.199722,-8.644722,1.0
PT01023,Porto,PT,no2,9.4,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.20667,-8.552778,1.0
PT01023,Porto,PT,o3,52.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.20667,-8.552778,1.0
PT01023,Porto,PT,pm10,0.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.20667,-8.552778,1.0
PT01043,Porto,PT,no2,0.0,2019-05-23 11:00:00+00:00,µg/m³,EEA Portugal,41.2075,-8.338056,1.0
PT01043,Porto,PT,pm10,5.0,2019-05-23 11:00:00+00:00,µg/m³,EEA Portugal,41.2075,-8.338056,1.0
PT01034,Porto,PT,o3,26.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.218056,-8.632222,1.0
PT01034,Porto,PT,pm10,6.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.218056,-8.632222,1.0
PT01025,Porto,PT,o3,0.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.232224,-8.713056,1.0
PT01025,Porto,PT,pm10,4.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.232224,-8.713056,1.0
PT01025,Porto,PT,so2,7.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.232224,-8.713056,1.0
PT01024,Porto,PT,no2,12.4,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.235558,-8.618611,1.0
PT01024,Porto,PT,pm10,0.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.235558,-8.618611,1.0
PT01024,Porto,PT,pm25,0.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.235558,-8.618611,1.0
PT01031,Porto,PT,no2,4.5,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.25222,-8.660556,1.0
PT01031,Porto,PT,o3,50.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.25222,-8.660556,1.0
PT01031,Porto,PT,pm10,0.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.25222,-8.660556,1.0
PT01044,Porto,PT,no2,10.3,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.274166,-8.376111,1.0
PT01044,Porto,PT,o3,65.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.274166,-8.376111,1.0
PT01044,Porto,PT,pm10,20.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.274166,-8.376111,1.0
PT01044,Porto,PT,pm25,7.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.274166,-8.376111,1.0
PT01051,Porto,PT,no2,9.9,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.308613,-8.720833,1.0
PT01051,Porto,PT,o3,37.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.308613,-8.720833,1.0
PT01051,Porto,PT,pm10,11.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.308613,-8.720833,1.0
PT01048,Vila Real,PT,no2,8.3,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.371387,-7.790833,1.0
PT01048,Vila Real,PT,o3,77.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.371387,-7.790833,1.0
PT01048,Vila Real,PT,pm10,6.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.371387,-7.790833,1.0
PT01048,Vila Real,PT,pm25,0.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.371387,-7.790833,1.0
PT01048,Vila Real,PT,so2,7.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.371387,-7.790833,1.0
PT01046,Braga,PT,no2,0.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.449722,-8.296389,1.0
PT01046,Braga,PT,pm10,30.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.449722,-8.296389,1.0
PT01041,Braga,PT,no2,0.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.54972,-8.405833,1.0
PT01041,Braga,PT,pm10,0.0,2019-05-23 12:00:00+00:00,µg/m³,EEA Portugal,41.54972,-8.405833,1.0
PT01042,Braga,PT,no2,0.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.569443,-8.456944,1.0
PT01042,Braga,PT,o3,27.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.569443,-8.456944,1.0
PT01042,Braga,PT,pm10,3.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.569443,-8.456944,1.0
PT01047,Viana do Castelo,PT,no2,3.4,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.802223,-8.693889,1.0
PT01047,Viana do Castelo,PT,o3,44.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.802223,-8.693889,1.0
PT01047,Viana do Castelo,PT,pm10,9.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.802223,-8.693889,1.0
PT01047,Viana do Castelo,PT,pm25,0.0,2019-05-23 13:00:00+00:00,µg/m³,EEA Portugal,41.802223,-8.693889,1.0
SK0007R,Trnavský kraj,SK,no2,4.28498,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,47.96,17.860563,1.0
SK0007R,Trnavský kraj,SK,o3,63.84,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,47.96,17.860563,1.0
SK0007R,Trnavský kraj,SK,pm10,5.5872,2019-05-23 05:00:00+00:00,µg/m³,EEA Slovakia,47.96,17.860563,1.0
SK0007R,Trnavský kraj,SK,pm25,8.763,2019-05-23 10:00:00+00:00,µg/m³,EEA Slovakia,47.96,17.860563,1.0
SK0007R,Trnavský kraj,SK,so2,7.10114,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,47.96,17.860563,1.0
SK0001A,Bratislavský kraj,SK,no2,14.5543,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.12502,17.12561,1.0
SK0001A,Bratislavský kraj,SK,o3,67.316,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.12502,17.12561,1.0
SK0001A,Bratislavský kraj,SK,pm10,9.5664,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,48.12502,17.12561,1.0
SK0001A,Bratislavský kraj,SK,pm25,2.8727,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,48.12502,17.12561,1.0
SK0001A,Bratislavský kraj,SK,so2,1.56727,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.12502,17.12561,1.0
SK0004A,Bratislavský kraj,SK,pm10,9.572,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.144733,17.113619,1.0
SK0004A,Bratislavský kraj,SK,pm25,8.4758,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.144733,17.113619,1.0
SK0002A,Bratislavský kraj,SK,co,326.772,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.15843,17.128677,1.0
SK0002A,Bratislavský kraj,SK,no2,33.374,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.15843,17.128677,1.0
SK0002A,Bratislavský kraj,SK,pm10,13.974,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.15843,17.128677,1.0
SK0048A,Bratislavský kraj,SK,no2,4.38804,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.166668,17.116667,1.0
SK0048A,Bratislavský kraj,SK,o3,71.35,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.166668,17.116667,1.0
SK0048A,Bratislavský kraj,SK,pm10,11.548,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,48.166668,17.116667,1.0
SK0048A,Bratislavský kraj,SK,pm25,5.0252,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,48.166668,17.116667,1.0
SK0134A,Nitriansky kraj,SK,no2,6.81093,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.28305,18.14112,1.0
SK0134A,Nitriansky kraj,SK,o3,39.618,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.28305,18.14112,1.0
SK0134A,Nitriansky kraj,SK,pm10,14.733,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,48.28305,18.14112,1.0
SK0134A,Nitriansky kraj,SK,pm25,7.1163,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,48.28305,18.14112,1.0
SK0269A,Nitriansky kraj,SK,co,303.804,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.309456,18.076832,1.0
SK0269A,Nitriansky kraj,SK,no2,24.5405,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.309456,18.076832,1.0
SK0269A,Nitriansky kraj,SK,pm10,9.8334,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.309456,18.076832,1.0
SK0269A,Nitriansky kraj,SK,pm25,9.1133,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.309456,18.076832,1.0
SK0269A,Nitriansky kraj,SK,so2,12.1448,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.309456,18.076832,1.0
SK0045A,Trnavský kraj,SK,co,841.928,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,48.37111,17.585018,1.0
SK0045A,Trnavský kraj,SK,no2,44.1576,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.37111,17.585018,1.0
SK0045A,Trnavský kraj,SK,pm10,18.801,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.37111,17.585018,1.0
SK0045A,Trnavský kraj,SK,pm25,8.7168,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.37111,17.585018,1.0
SK0407A,Bratislavský kraj,SK,co,481.168,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.43667,17.019722,1.0
SK0407A,Bratislavský kraj,SK,no2,24.703,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.43667,17.019722,1.0
SK0407A,Bratislavský kraj,SK,pm10,18.925,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.43667,17.019722,1.0
SK0407A,Bratislavský kraj,SK,pm25,8.8874,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.43667,17.019722,1.0
SK0407A,Bratislavský kraj,SK,so2,0.82061,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.43667,17.019722,1.0
SK0262A,Banskobystrický kraj,SK,pm10,7.4527,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.558056,19.156668,1.0
SK0262A,Banskobystrický kraj,SK,pm25,3.782,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.558056,19.156668,1.0
SK0022A,Banskobystrický kraj,SK,pm10,3.1431,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.58361,19.951685,1.0
SK0022A,Banskobystrický kraj,SK,pm25,5.0616,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.58361,19.951685,1.0
SK0018A,Košický kraj,SK,co,712.472,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.59222,21.175285,1.0
SK0018A,Košický kraj,SK,pm10,5.6594,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.59222,21.175285,1.0
SK0018A,Košický kraj,SK,pm25,6.7417,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.59222,21.175285,1.0
SK0268A,Banskobystrický kraj,SK,pm10,6.7329,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.59956,18.84246,1.0
SK0268A,Banskobystrický kraj,SK,pm25,6.5563,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.59956,18.84246,1.0
SK0025A,Banskobystrický kraj,SK,no2,2.81542,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.63111,20.240284,1.0
SK0025A,Banskobystrický kraj,SK,o3,37.542,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.63111,20.240284,1.0
SK0025A,Banskobystrický kraj,SK,pm10,9.3498,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.63111,20.240284,1.0
SK0025A,Banskobystrický kraj,SK,pm25,1.8095,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.63111,20.240284,1.0
SK0013A,Trenciansky kraj,SK,pm10,4.1963,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.666946,18.530848,1.0
SK0013A,Trenciansky kraj,SK,pm25,5.1049,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.666946,18.530848,1.0
SK0013A,Trenciansky kraj,SK,so2,9.59489,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.666946,18.530848,1.0
SK0021A,Trnavský kraj,SK,pm10,12.971,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.680557,17.363344,1.0
SK0021A,Trnavský kraj,SK,pm25,8.4855,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.680557,17.363344,1.0
SK0021A,Trnavský kraj,SK,so2,2.12055,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.680557,17.363344,1.0
SK0264A,Košický kraj,SK,pm10,7.7487,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.691113,21.286388,1.0
SK0264A,Košický kraj,SK,pm25,0.906,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.691113,21.286388,1.0
SK0267A,Košický kraj,SK,co,1201.41,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.72627,21.258837,1.0
SK0267A,Košický kraj,SK,no2,14.666,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.72627,21.258837,1.0
SK0267A,Košický kraj,SK,pm10,17.582,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.72627,21.258837,1.0
SK0267A,Košický kraj,SK,pm25,4.7699,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.72627,21.258837,1.0
SK0267A,Košický kraj,SK,so2,19.613,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.72627,21.258837,1.0
SK0027A,Trenciansky kraj,SK,pm10,4.9863,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.733055,18.756395,1.0
SK0027A,Trenciansky kraj,SK,pm25,3.9735,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.733055,18.756395,1.0
SK0027A,Trenciansky kraj,SK,so2,12.5164,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.733055,18.756395,1.0
SK0263A,Banskobystrický kraj,SK,no2,3.31636,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.733334,19.115278,1.0
SK0263A,Banskobystrický kraj,SK,o3,51.08,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.733334,19.115278,1.0
SK0263A,Banskobystrický kraj,SK,pm10,0.8228,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.733334,19.115278,1.0
SK0263A,Banskobystrický kraj,SK,pm25,0.7363,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.733334,19.115278,1.0
SK0214A,Banskobystrický kraj,SK,co,251.14,2019-05-23 09:00:00+00:00,µg/m³,EEA Slovakia,48.735,19.154999,1.0
SK0214A,Banskobystrický kraj,SK,no2,15.1404,2019-05-23 09:00:00+00:00,µg/m³,EEA Slovakia,48.735,19.154999,1.0
SK0214A,Banskobystrický kraj,SK,pm10,9.4542,2019-05-23 09:00:00+00:00,µg/m³,EEA Slovakia,48.735,19.154999,1.0
SK0214A,Banskobystrický kraj,SK,pm25,0.35,2019-05-23 06:00:00+00:00,µg/m³,EEA Slovakia,48.735,19.154999,1.0
SK0214A,Banskobystrický kraj,SK,so2,9.12699,2019-05-23 09:00:00+00:00,µg/m³,EEA Slovakia,48.735,19.154999,1.0
SK0016A,Košický kraj,SK,o3,48.6,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,48.755,21.246122,1.0
SK0050A,Trenciansky kraj,SK,no2,13.2836,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.782654,18.62808,1.0
SK0050A,Trenciansky kraj,SK,o3,44.834,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.782654,18.62808,1.0
SK0050A,Trenciansky kraj,SK,pm10,5.4679,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.782654,18.62808,1.0
SK0050A,Trenciansky kraj,SK,pm25,2.122,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.782654,18.62808,1.0
SK0050A,Trenciansky kraj,SK,so2,27.0256,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.782654,18.62808,1.0
SK0042A,Košický kraj,SK,no2,2.59841,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.783333,20.992231,1.0
SK0042A,Košický kraj,SK,o3,57.746,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.783333,20.992231,1.0
SK0030A,Košický kraj,SK,pm10,3.291,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.874165,21.837503,1.0
SK0030A,Košický kraj,SK,pm25,2.1886,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.874165,21.837503,1.0
SK0031A,Prešovský kraj,SK,pm10,4.0208,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.88639,21.687502,1.0
SK0031A,Prešovský kraj,SK,pm25,0.6235,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.88639,21.687502,1.0
SK0031A,Prešovský kraj,SK,so2,4.19695,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.88639,21.687502,1.0
SK0047A,Trenciansky kraj,SK,co,367.372,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.89639,18.041393,1.0
SK0047A,Trenciansky kraj,SK,no2,11.1437,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.89639,18.041393,1.0
SK0047A,Trenciansky kraj,SK,pm10,7.9613,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.89639,18.041393,1.0
SK0047A,Trenciansky kraj,SK,pm25,2.5931,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.89639,18.041393,1.0
SK0047A,Trenciansky kraj,SK,so2,1.8088,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.89639,18.041393,1.0
SK0265A,Košický kraj,SK,co,1305.7,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.915558,20.42389,1.0
SK0265A,Košický kraj,SK,no2,12.6144,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.915558,20.42389,1.0
SK0265A,Košický kraj,SK,pm10,7.94,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.915558,20.42389,1.0
SK0265A,Košický kraj,SK,pm25,5.3636,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.915558,20.42389,1.0
SK0265A,Košický kraj,SK,so2,14.9574,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.915558,20.42389,1.0
SK0037A,Prešovský kraj,SK,no2,11.4913,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.930836,21.913622,1.0
SK0037A,Prešovský kraj,SK,o3,48.258,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.930836,21.913622,1.0
SK0037A,Prešovský kraj,SK,pm10,3.5908,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.930836,21.913622,1.0
SK0037A,Prešovský kraj,SK,pm25,3.4385,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,48.930836,21.913622,1.0
SK0406A,Prešovský kraj,SK,pm10,2.6544,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,48.935,22.27361,1.0
SK0406A,Prešovský kraj,SK,pm25,0.888,2019-05-23 05:00:00+00:00,µg/m³,EEA Slovakia,48.935,22.27361,1.0
SK0002R,Žilinský kraj,SK,no2,2.71561,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.942223,19.592232,1.0
SK0002R,Žilinský kraj,SK,o3,62.978,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.942223,19.592232,1.0
SK0266A,Prešovský kraj,SK,co,575.708,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.993332,21.2675,1.0
SK0266A,Prešovský kraj,SK,no2,38.3031,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.993332,21.2675,1.0
SK0266A,Prešovský kraj,SK,pm10,8.7778,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.993332,21.2675,1.0
SK0266A,Prešovský kraj,SK,pm25,4.1854,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,48.993332,21.2675,1.0
SK0006R,Prešovský kraj,SK,no2,1.2818,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.04222,22.259731,1.0
SK0006R,Prešovský kraj,SK,o3,60.15,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.04222,22.259731,1.0
SK0041A,Prešovský kraj,SK,no2,3.67238,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.066666,20.25,1.0
SK0041A,Prešovský kraj,SK,o3,47.788,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.066666,20.25,1.0
SK0039A,Žilinský kraj,SK,co,298.7,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.066944,18.921947,1.0
SK0039A,Žilinský kraj,SK,no2,25.2441,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.066944,18.921947,1.0
SK0039A,Žilinský kraj,SK,pm10,6.2121,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,49.066944,18.921947,1.0
SK0039A,Žilinský kraj,SK,pm25,2.9813,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.066944,18.921947,1.0
SK0008A,Žilinský kraj,SK,co,567.704,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.079166,19.302525,1.0
SK0008A,Žilinský kraj,SK,no2,7.03692,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.079166,19.302525,1.0
SK0008A,Žilinský kraj,SK,o3,44.746,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.079166,19.302525,1.0
SK0008A,Žilinský kraj,SK,pm10,0.4708,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.079166,19.302525,1.0
SK0008A,Žilinský kraj,SK,pm25,3.7871,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.079166,19.302525,1.0
SK0008A,Žilinský kraj,SK,so2,4.24164,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.079166,19.302525,1.0
SK0004R,Prešovský kraj,SK,no2,3.19954,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.15278,20.291117,1.0
SK0004R,Prešovský kraj,SK,o3,50.114,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.15278,20.291117,1.0
SK0004R,Prešovský kraj,SK,pm10,5.0352,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,49.15278,20.291117,1.0
SK0004R,Prešovský kraj,SK,pm25,5.93,2019-05-23 12:00:00+00:00,µg/m³,EEA Slovakia,49.15278,20.291117,1.0
SK0020A,Žilinský kraj,SK,co,339.532,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.211945,18.771114,1.0
SK0020A,Žilinský kraj,SK,no2,22.2519,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.211945,18.771114,1.0
SK0020A,Žilinský kraj,SK,o3,33.986,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.211945,18.771114,1.0
SK0020A,Žilinský kraj,SK,pm10,2.4725,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.211945,18.771114,1.0
SK0020A,Žilinský kraj,SK,pm25,1.8832,2019-05-23 13:00:00+00:00,µg/m³,EEA Slovakia,49.211945,18.771114,1.0
Brackenham,Richards Bay,ZA,pm10,6.0,2019-04-03 21:45:00+00:00,µg/m³,Richards Bay,-28.731297,32.038986,0.25
Brackenham,Richards Bay,ZA,so2,0.0001,2019-04-03 21:45:00+00:00,ppm,Richards Bay,-28.731297,32.038986,0.25
Arboretum,Richards Bay,ZA,so2,0.0022,2019-04-03 21:45:00+00:00,ppm,Richards Bay,-28.752436,32.062645,0.25
CBD,Richards Bay,ZA,pm10,13.0,2019-04-03 21:45:00+00:00,µg/m³,Richards Bay,-28.756224,32.04924,0.25
CBD,Richards Bay,ZA,so2,-0.0021,2019-04-03 21:45:00+00:00,ppm,Richards Bay,-28.756224,32.04924,0.25
Arica,Arica,CL,pm25,15.15,2019-05-23 16:00:00+00:00,µg/m³,Chile - SINCA,-18.47684,-70.28791,
Alto Hospicio,Alto Hospicio,CL,pm25,13.0,2019-05-23 15:00:00+00:00,µg/m³,Chile - SINCA,-20.290466,-70.10019,
Gendarmería,Gendarmería,CL,pm10,11.4,2017-02-09 18:00:00+00:00,µg/m³,Chile - SINCA,-22.063791,-70.18594,
Gendarmería,Gendarmería,CL,pm25,46.24,2017-02-09 17:00:00+00:00,µg/m³,Chile - SINCA,-22.063791,-70.18594,
Escuela E-10,Escuela E-10,CL,co,789.07,2019-05-23 15:00:00+00:00,µg/m³,Chile - SINCA,-22.085518,-70.18868,
Escuela E-10,Escuela E-10,CL,no2,10.21,2019-05-23 15:00:00+00:00,µg/m³,Chile - SINCA,-22.085518,-70.18868,
Escuela E-10,Escuela E-10,CL,o3,21.88,2019-05-23 15:00:00+00:00,µg/m³,Chile - SINCA,-22.085518,-70.18868,
Escuela E-10,Escuela E-10,CL,pm10,51.73,2019-05-23 15:00:00+00:00,µg/m³,Chile - SINCA,-22.085518,-70.18868,
Escuela E-10,Escuela E-10,CL,pm25,25.94,2019-05-23 16:00:00+00:00,µg/m³,Chile - SINCA,-22.085518,-70.18868,
